order_id,order_date,customer_id,customer_name,product_category,product_name,quantity,unit_price,total_amount,payment_method,shipping_country,order_status
ORD_0211,2024-11-15,CUST_7073,Customer CUST_7073,Books,Product_18,1,321.47,321.47,PayPal,USA,Processing
ORD_0212,2025-05-27,CUST_7294,Customer CUST_7294,Home & Garden,Product_38,2,370.49,740.98,PayPal,UK,Processing
ORD_0213,2025-03-09,CUST_7824,Customer CUST_7824,Books,Product_47,1,336.13,336.13,Bank Transfer,Germany,Cancelled
ORD_0214,2025-03-25,CUST_1665,Customer CUST_1665,Electronics,Product_65,4,470.13,1880.52,Credit Card,Canada,Processing
ORD_0215,2024-10-14,CUST_8859,Customer CUST_8859,Electronics,Product_8,4,345.6,1382.4,Bank Transfer,France,Shipped
ORD_0216,2025-08-02,CUST_6077,Customer CUST_6077,Home & Garden,Product_13,3,358.93,1076.79,PayPal,USA,Cancelled
ORD_0217,2024-11-07,CUST_6644,Customer CUST_6644,Sports,Product_27,2,457.62,915.24,Credit Card,Germany,Completed
ORD_0218,2024-09-07,CUST_1549,Customer CUST_1549,Sports,Product_80,5,251.15,1255.75,Bank Transfer,Canada,Processing
ORD_0219,2025-05-23,CUST_9283,Customer CUST_9283,Home & Garden,Product_26,4,250.98,1003.92,PayPal,Canada,Processing
ORD_0220,2025-06-11,CUST_5209,Customer CUST_5209,Clothing,Product_49,3,249.51,748.53,Bank Transfer,Germany,Processing
ORD_0221,2024-09-24,CUST_1217,Customer CUST_1217,Home & Garden,Product_9,1,175.32,175.32,Bank Transfer,UK,Shipped
ORD_0222,2025-07-09,CUST_3853,Customer CUST_3853,Electronics,Product_82,4,128.06,512.24,Bank Transfer,USA,Cancelled
ORD_0223,2025-08-01,CUST_6748,Customer CUST_6748,Electronics,Product_80,5,315.54,1577.7,Credit Card,USA,Processing
ORD_0224,2024-12-22,CUST_3990,Customer CUST_3990,Home & Garden,Product_58,4,484.3,1937.2,Bank Transfer,USA,Processing
ORD_0225,2024-08-17,CUST_3139,Customer CUST_3139,Clothing,Product_44,1,263.36,263.36,Bank Transfer,USA,Shipped
ORD_0226,2025-01-27,CUST_3224,Customer CUST_3224,Clothing,Product_82,2,494.29,988.58,Bank Transfer,USA,Shipped
ORD_0227,2024-12-05,CUST_1389,Customer CUST_1389,Clothing,Product_99,1,209.42,209.42,PayPal,France,Shipped
ORD_0228,2024-09-30,CUST_2324,Customer CUST_2324,Home & Garden,Product_79,4,85.26,341.04,PayPal,Germany,Completed
ORD_0229,2025-06-28,CUST_6327,Customer CUST_6327,Books,Product_57,3,408.23,1224.69,Credit Card,USA,Shipped
ORD_0230,2025-03-03,CUST_9747,Customer CUST_9747,Books,Product_88,2,145.68,291.36,Bank Transfer,Canada,Cancelled
ORD_0231,2025-02-07,CUST_2913,Customer CUST_2913,Home & Garden,Product_8,3,438.97,1316.91,Bank Transfer,UK,Cancelled
ORD_0232,2024-12-21,CUST_4212,Customer CUST_4212,Clothing,Product_16,1,432.27,432.27,PayPal,Germany,Cancelled
ORD_0233,2025-06-09,CUST_5567,Customer CUST_5567,Clothing,Product_18,1,295.88,295.88,Bank Transfer,USA,Shipped
ORD_0234,2025-06-25,CUST_8759,Customer CUST_8759,Sports,Product_87,2,329.19,658.38,PayPal,USA,Processing
ORD_0235,2024-11-16,CUST_2767,Customer CUST_2767,Sports,Product_70,3,329.69,989.0699999999999,Bank Transfer,France,Processing
ORD_0236,2025-03-22,CUST_3798,Customer CUST_3798,Clothing,Product_27,2,42.79,85.58,Bank Transfer,France,Completed
ORD_0237,2024-08-13,CUST_9143,Customer CUST_9143,Home & Garden,Product_99,4,461.05,1844.2,Bank Transfer,USA,Cancelled
ORD_0238,2025-05-24,CUST_3924,Customer CUST_3924,Electronics,Product_21,2,83.33,166.66,PayPal,Germany,Processing
ORD_0239,2025-03-08,CUST_4333,Customer CUST_4333,Home & Garden,Product_56,2,194.96,389.92,Bank Transfer,UK,Shipped
ORD_0240,2024-12-13,CUST_9900,Customer CUST_9900,Electronics,Product_77,5,131.03,655.15,PayPal,France,Shipped
ORD_0241,2025-04-15,CUST_5189,Customer CUST_5189,Sports,Product_74,2,49.81,99.62,PayPal,France,Shipped
ORD_0242,2024-11-11,CUST_7515,Customer CUST_7515,Home & Garden,Product_54,4,489.78,1959.12,Credit Card,UK,Cancelled
ORD_0243,2024-11-03,CUST_6995,Customer CUST_6995,Sports,Product_38,4,259.36,1037.44,PayPal,Canada,Shipped
ORD_0244,2025-07-28,CUST_7363,Customer CUST_7363,Electronics,Product_5,2,397.6,795.2,PayPal,France,Processing
ORD_0245,2025-02-15,CUST_1413,Customer CUST_1413,Electronics,Product_27,4,78.98,315.92,Bank Transfer,Canada,Cancelled
ORD_0246,2024-11-20,CUST_2656,Customer CUST_2656,Home & Garden,Product_46,4,125.52,502.08,Credit Card,France,Cancelled
ORD_0247,2025-07-29,CUST_4654,Customer CUST_4654,Home & Garden,Product_100,1,214.88,214.88,PayPal,Germany,Cancelled
ORD_0248,2024-11-01,CUST_4631,Customer CUST_4631,Sports,Product_92,3,269.71,809.1299999999999,Credit Card,Germany,Processing
ORD_0249,2025-05-10,CUST_1230,Customer CUST_1230,Clothing,Product_66,5,228.91,1144.55,PayPal,France,Completed
ORD_0250,2024-12-09,CUST_8626,Customer CUST_8626,Sports,Product_38,2,71.27,142.54,PayPal,UK,Completed
ORD_0251,2024-12-30,CUST_8529,Customer CUST_8529,Home & Garden,Product_69,5,288.03,1440.1499999999999,Credit Card,Canada,Processing
ORD_0252,2024-12-09,CUST_7493,Customer CUST_7493,Books,Product_91,5,243.73,1218.6499999999999,PayPal,Germany,Cancelled
ORD_0253,2025-02-25,CUST_7619,Customer CUST_7619,Clothing,Product_58,2,198.09,396.18,Credit Card,Canada,Cancelled
ORD_0254,2024-11-24,CUST_9169,Customer CUST_9169,Electronics,Product_48,3,348.27,1044.81,PayPal,USA,Completed
ORD_0255,2025-01-31,CUST_1047,Customer CUST_1047,Home & Garden,Product_89,4,228.84,915.36,PayPal,France,Completed
ORD_0256,2025-05-26,CUST_2560,Customer CUST_2560,Clothing,Product_66,1,326.23,326.23,Credit Card,UK,Completed
ORD_0257,2025-07-07,CUST_5191,Customer CUST_5191,Books,Product_24,3,428.79,1286.3700000000001,PayPal,Germany,Completed
ORD_0258,2024-12-12,CUST_6809,Customer CUST_6809,Books,Product_4,2,304.98,609.96,Credit Card,Canada,Shipped
ORD_0259,2024-09-26,CUST_7811,Customer CUST_7811,Home & Garden,Product_93,5,13.72,68.60000000000001,PayPal,Germany,Processing
ORD_0260,2024-11-23,CUST_3196,Customer CUST_3196,Books,Product_15,2,42.9,85.8,Credit Card,Canada,Processing
ORD_0261,2025-06-10,CUST_9854,Customer CUST_9854,Clothing,Product_18,4,292.23,1168.92,PayPal,UK,Processing
ORD_0262,2024-09-20,CUST_1654,Customer CUST_1654,Electronics,Product_5,4,22.78,91.12,Bank Transfer,Canada,Completed
ORD_0263,2024-11-25,CUST_1475,Customer CUST_1475,Clothing,Product_82,5,173.27,866.35,Bank Transfer,France,Completed
ORD_0264,2025-03-14,CUST_2152,Customer CUST_2152,Clothing,Product_69,5,63.18,315.9,Credit Card,Canada,Cancelled
ORD_0265,2024-11-07,CUST_7184,Customer CUST_7184,Electronics,Product_44,4,259.11,1036.44,Credit Card,France,Processing
ORD_0266,2025-05-19,CUST_8490,Customer CUST_8490,Home & Garden,Product_38,2,438.49,876.98,PayPal,USA,Completed
ORD_0267,2024-12-01,CUST_6028,Customer CUST_6028,Clothing,Product_97,2,313.64,627.28,Bank Transfer,France,Shipped
ORD_0268,2025-06-05,CUST_2658,Customer CUST_2658,Books,Product_16,2,35.43,70.86,PayPal,France,Processing
ORD_0269,2025-08-01,CUST_1947,Customer CUST_1947,Home & Garden,Product_73,4,99.65,398.6,Bank Transfer,UK,Processing
ORD_0270,2025-08-04,CUST_3512,Customer CUST_3512,Home & Garden,Product_14,2,328.27,656.54,PayPal,Germany,Completed
ORD_0271,2025-04-09,CUST_1721,Customer CUST_1721,Clothing,Product_82,4,49.78,199.12,Bank Transfer,France,Shipped
ORD_0272,2024-09-08,CUST_8113,Customer CUST_8113,Clothing,Product_64,4,71.04,284.16,PayPal,Canada,Shipped
ORD_0273,2025-02-27,CUST_6582,Customer CUST_6582,Electronics,Product_30,1,335.39,335.39,PayPal,France,Completed
ORD_0274,2025-03-15,CUST_8574,Customer CUST_8574,Sports,Product_86,3,281.31,843.9300000000001,PayPal,France,Cancelled
ORD_0275,2024-12-06,CUST_6196,Customer CUST_6196,Home & Garden,Product_61,2,499.51,999.02,Credit Card,France,Processing
ORD_0276,2025-07-15,CUST_2761,Customer CUST_2761,Electronics,Product_75,5,267.61,1338.0500000000002,PayPal,UK,Shipped
ORD_0277,2024-08-29,CUST_1708,Customer CUST_1708,Sports,Product_73,2,429.16,858.32,Credit Card,Canada,Completed
ORD_0278,2024-12-16,CUST_8570,Customer CUST_8570,Electronics,Product_51,4,84.09,336.36,Credit Card,USA,Cancelled
ORD_0279,2024-09-13,CUST_3085,Customer CUST_3085,Sports,Product_63,1,133.18,133.18,PayPal,USA,Processing
ORD_0280,2025-01-09,CUST_3729,Customer CUST_3729,Books,Product_13,1,296.64,296.64,PayPal,Germany,Shipped
ORD_0281,2025-02-04,CUST_1135,Customer CUST_1135,Books,Product_43,2,46.35,92.7,Bank Transfer,Canada,Processing
ORD_0282,2024-10-05,CUST_5606,Customer CUST_5606,Electronics,Product_94,2,455.9,911.8,Credit Card,Germany,Completed
ORD_0283,2024-10-03,CUST_9439,Customer CUST_9439,Clothing,Product_53,3,470.82,1412.46,Bank Transfer,USA,Cancelled
ORD_0284,2025-05-01,CUST_7124,Customer CUST_7124,Electronics,Product_74,4,131.03,524.12,Credit Card,UK,Shipped
ORD_0285,2024-12-13,CUST_5801,Customer CUST_5801,Sports,Product_66,1,380.45,380.45,PayPal,Canada,Processing
ORD_0286,2025-08-02,CUST_7710,Customer CUST_7710,Electronics,Product_23,2,495.81,991.62,Bank Transfer,France,Processing
ORD_0287,2025-02-09,CUST_9886,Customer CUST_9886,Home & Garden,Product_89,5,424.7,2123.5,Bank Transfer,Germany,Completed
ORD_0288,2025-04-12,CUST_7305,Customer CUST_7305,Electronics,Product_23,1,401.96,401.96,PayPal,Canada,Cancelled
ORD_0289,2025-05-31,CUST_6645,Customer CUST_6645,Electronics,Product_33,5,351.22,1756.1000000000001,Bank Transfer,USA,Processing
ORD_0290,2024-12-31,CUST_6234,Customer CUST_6234,Books,Product_51,4,321.77,1287.08,Credit Card,Germany,Cancelled
ORD_0291,2025-02-26,CUST_3452,Customer CUST_3452,Electronics,Product_7,5,65.13,325.65,PayPal,France,Cancelled
ORD_0292,2025-03-19,CUST_1104,Customer CUST_1104,Electronics,Product_25,3,430.42,1291.26,Credit Card,France,Shipped
ORD_0293,2024-08-20,CUST_6167,Customer CUST_6167,Books,Product_4,3,120.11,360.33,PayPal,UK,Processing
ORD_0294,2025-08-04,CUST_3382,Customer CUST_3382,Sports,Product_74,3,125.47,376.40999999999997,Bank Transfer,UK,Completed
ORD_0295,2025-05-26,CUST_8326,Customer CUST_8326,Electronics,Product_39,5,451.19,2255.95,PayPal,Germany,Cancelled
ORD_0296,2025-03-24,CUST_7554,Customer CUST_7554,Clothing,Product_100,5,463.82,2319.1,PayPal,Germany,Completed
ORD_0297,2025-07-17,CUST_7610,Customer CUST_7610,Books,Product_70,2,70.07,140.14,PayPal,Canada,Completed
ORD_0298,2024-10-31,CUST_5675,Customer CUST_5675,Electronics,Product_34,5,393.36,1966.8000000000002,Bank Transfer,USA,Shipped
ORD_0299,2024-10-11,CUST_5085,Customer CUST_5085,Electronics,Product_25,3,249.43,748.29,PayPal,Canada,Processing
ORD_0300,2025-01-21,CUST_6536,Customer CUST_6536,Sports,Product_4,3,84.5,253.5,Credit Card,USA,Cancelled
ORD_0301,2024-08-17,CUST_1967,Customer CUST_1967,Home & Garden,Product_65,1,433.6,433.6,Bank Transfer,France,Shipped
ORD_0302,2025-05-24,CUST_1300,Customer CUST_1300,Sports,Product_43,5,11.41,57.05,Bank Transfer,USA,Cancelled
ORD_0303,2025-04-11,CUST_4776,Customer CUST_4776,Electronics,Product_85,2,488.53,977.06,Bank Transfer,UK,Shipped
ORD_0304,2024-09-12,CUST_5964,Customer CUST_5964,Sports,Product_86,5,389.21,1946.05,Bank Transfer,France,Shipped
ORD_0305,2024-11-10,CUST_2646,Customer CUST_2646,Sports,Product_74,1,394.73,394.73,Credit Card,USA,Cancelled
ORD_0306,2025-04-29,CUST_4472,Customer CUST_4472,Electronics,Product_99,5,60.95,304.75,Credit Card,France,Cancelled
ORD_0307,2025-03-21,CUST_1935,Customer CUST_1935,Sports,Product_44,4,158.64,634.56,Bank Transfer,USA,Processing
ORD_0308,2025-07-04,CUST_3292,Customer CUST_3292,Books,Product_28,1,422.85,422.85,Bank Transfer,USA,Shipped
ORD_0309,2025-04-26,CUST_7023,Customer CUST_7023,Sports,Product_15,4,478.15,1912.6,Credit Card,France,Cancelled
ORD_0310,2025-01-08,CUST_2485,Customer CUST_2485,Sports,Product_87,2,260.02,520.04,Credit Card,Canada,Cancelled
ORD_0311,2024-10-18,CUST_8344,Customer CUST_8344,Books,Product_82,2,84.47,168.94,Bank Transfer,UK,Completed
ORD_0312,2024-10-10,CUST_5897,Customer CUST_5897,Books,Product_15,5,118.94,594.7,Bank Transfer,France,Processing
ORD_0313,2025-05-11,CUST_5314,Customer CUST_5314,Sports,Product_78,3,221.68,665.04,PayPal,Germany,Shipped
ORD_0314,2024-12-15,CUST_1482,Customer CUST_1482,Sports,Product_35,5,472.99,2364.95,PayPal,Canada,Completed
ORD_0315,2025-02-10,CUST_5627,Customer CUST_5627,Sports,Product_72,3,433.09,1299.27,Credit Card,Germany,Shipped
ORD_0316,2024-11-29,CUST_7058,Customer CUST_7058,Clothing,Product_79,3,43.51,130.53,PayPal,USA,Processing
ORD_0317,2025-01-06,CUST_3834,Customer CUST_3834,Sports,Product_60,3,200.13,600.39,Credit Card,Germany,Shipped
ORD_0318,2025-03-24,CUST_9250,Customer CUST_9250,Sports,Product_5,3,247.24,741.72,Credit Card,France,Processing
ORD_0319,2025-05-25,CUST_5408,Customer CUST_5408,Home & Garden,Product_82,5,301.59,1507.9499999999998,PayPal,USA,Cancelled
ORD_0320,2025-01-08,CUST_8801,Customer CUST_8801,Electronics,Product_66,3,334.11,1002.33,Credit Card,France,Processing
ORD_0321,2025-05-01,CUST_2964,Customer CUST_2964,Books,Product_18,1,255.43,255.43,Bank Transfer,USA,Completed
ORD_0322,2025-07-02,CUST_4827,Customer CUST_4827,Clothing,Product_43,5,373.31,1866.55,PayPal,USA,Completed
ORD_0323,2025-07-14,CUST_6381,Customer CUST_6381,Sports,Product_10,4,384.08,1536.32,PayPal,Germany,Cancelled
ORD_0324,2025-03-01,CUST_3812,Customer CUST_3812,Home & Garden,Product_80,3,388.46,1165.3799999999999,PayPal,Germany,Shipped
ORD_0325,2025-06-27,CUST_8677,Customer CUST_8677,Sports,Product_15,2,377.7,755.4,Bank Transfer,USA,Shipped
ORD_0326,2025-06-23,CUST_4031,Customer CUST_4031,Electronics,Product_24,1,97.07,97.07,Credit Card,Canada,Completed
ORD_0327,2024-09-10,CUST_8016,Customer CUST_8016,Electronics,Product_98,5,80.74,403.7,PayPal,UK,Completed
ORD_0328,2025-01-23,CUST_2218,Customer CUST_2218,Sports,Product_52,3,186.99,560.97,PayPal,USA,Completed
ORD_0329,2025-05-07,CUST_8578,Customer CUST_8578,Sports,Product_49,3,208.43,625.29,Credit Card,Germany,Shipped
ORD_0330,2024-08-27,CUST_6610,Customer CUST_6610,Home & Garden,Product_69,2,491.94,983.88,Bank Transfer,UK,Shipped
ORD_0331,2025-07-17,CUST_3658,Customer CUST_3658,Home & Garden,Product_74,4,218.25,873.0,Bank Transfer,France,Cancelled
ORD_0332,2025-03-03,CUST_5061,Customer CUST_5061,Electronics,Product_23,4,436.02,1744.08,PayPal,UK,Processing
ORD_0333,2025-01-24,CUST_7227,Customer CUST_7227,Electronics,Product_29,3,430.62,1291.8600000000001,PayPal,USA,Shipped
ORD_0334,2024-11-07,CUST_1975,Customer CUST_1975,Home & Garden,Product_34,4,92.33,369.32,Bank Transfer,USA,Shipped
ORD_0335,2024-11-29,CUST_9846,Customer CUST_9846,Books,Product_39,1,203.91,203.91,PayPal,Germany,Cancelled
ORD_0336,2024-08-25,CUST_1881,Customer CUST_1881,Books,Product_72,1,391.79,391.79,PayPal,Germany,Cancelled
ORD_0337,2025-04-22,CUST_8116,Customer CUST_8116,Electronics,Product_80,1,155.15,155.15,Bank Transfer,USA,Processing
ORD_0338,2025-07-04,CUST_9230,Customer CUST_9230,Electronics,Product_19,2,396.32,792.64,PayPal,UK,Shipped
ORD_0339,2025-02-11,CUST_5712,Customer CUST_5712,Sports,Product_5,2,57.82,115.64,Bank Transfer,UK,Shipped
ORD_0340,2024-11-23,CUST_5611,Customer CUST_5611,Clothing,Product_64,5,293.01,1465.05,Credit Card,UK,Completed
ORD_0341,2024-10-20,CUST_4363,Customer CUST_4363,Electronics,Product_1,3,102.34,307.02,PayPal,UK,Shipped
ORD_0342,2025-02-22,CUST_7516,Customer CUST_7516,Books,Product_18,5,321.69,1608.45,Bank Transfer,Germany,Completed
ORD_0343,2025-01-19,CUST_2979,Customer CUST_2979,Home & Garden,Product_54,4,305.1,1220.4,Bank Transfer,Germany,Processing
ORD_0344,2025-02-10,CUST_8995,Customer CUST_8995,Sports,Product_50,2,167.64,335.28,Credit Card,Germany,Cancelled
ORD_0345,2025-02-09,CUST_1833,Customer CUST_1833,Electronics,Product_46,1,462.64,462.64,PayPal,France,Completed
ORD_0346,2025-04-17,CUST_6854,Customer CUST_6854,Home & Garden,Product_99,1,319.98,319.98,Credit Card,USA,Shipped
ORD_0347,2025-03-12,CUST_9781,Customer CUST_9781,Electronics,Product_89,5,200.03,1000.15,PayPal,Canada,Shipped
ORD_0348,2024-12-14,CUST_6145,Customer CUST_6145,Electronics,Product_73,3,279.57,838.71,PayPal,Germany,Cancelled
ORD_0349,2024-11-25,CUST_4575,Customer CUST_4575,Sports,Product_85,1,70.67,70.67,Bank Transfer,UK,Processing
ORD_0350,2024-12-23,CUST_6373,Customer CUST_6373,Electronics,Product_71,1,273.97,273.97,Bank Transfer,Canada,Completed
ORD_0351,2025-05-15,CUST_8153,Customer CUST_8153,Books,Product_92,1,12.09,12.09,Bank Transfer,France,Cancelled
ORD_0352,2024-10-05,CUST_6338,Customer CUST_6338,Electronics,Product_23,2,158.69,317.38,Credit Card,Germany,Cancelled
ORD_0353,2024-09-18,CUST_7744,Customer CUST_7744,Books,Product_35,4,87.44,349.76,PayPal,France,Cancelled
ORD_0354,2025-05-09,CUST_9110,Customer CUST_9110,Home & Garden,Product_23,4,278.89,1115.56,PayPal,France,Shipped
ORD_0355,2025-05-03,CUST_4536,Customer CUST_4536,Home & Garden,Product_77,1,399.29,399.29,PayPal,UK,Processing
ORD_0356,2024-09-28,CUST_7125,Customer CUST_7125,Sports,Product_19,3,434.43,1303.29,Bank Transfer,Canada,Processing
ORD_0357,2025-05-12,CUST_8906,Customer CUST_8906,Books,Product_87,2,38.57,77.14,PayPal,USA,Cancelled
ORD_0358,2025-07-30,CUST_7882,Customer CUST_7882,Sports,Product_8,3,463.91,1391.73,Credit Card,USA,Processing
ORD_0359,2024-08-30,CUST_6428,Customer CUST_6428,Home & Garden,Product_29,3,319.42,958.26,Bank Transfer,USA,Completed
ORD_0360,2025-07-21,CUST_9430,Customer CUST_9430,Home & Garden,Product_96,2,133.02,266.04,Bank Transfer,Canada,Processing
ORD_0361,2024-08-24,CUST_4620,Customer CUST_4620,Electronics,Product_74,4,42.73,170.92,Bank Transfer,Canada,Shipped
ORD_0362,2025-07-29,CUST_7189,Customer CUST_7189,Home & Garden,Product_70,3,171.14,513.42,Bank Transfer,UK,Processing
ORD_0363,2025-07-09,CUST_7799,Customer CUST_7799,Clothing,Product_16,2,158.12,316.24,Bank Transfer,France,Processing
ORD_0364,2024-08-13,CUST_1465,Customer CUST_1465,Home & Garden,Product_71,5,282.95,1414.75,Credit Card,UK,Completed
ORD_0365,2024-12-22,CUST_1384,Customer CUST_1384,Home & Garden,Product_77,5,293.29,1466.45,Credit Card,UK,Cancelled
ORD_0366,2025-07-03,CUST_8379,Customer CUST_8379,Home & Garden,Product_12,4,245.7,982.8,PayPal,USA,Completed
ORD_0367,2025-05-16,CUST_3723,Customer CUST_3723,Electronics,Product_73,5,399.26,1996.3,Credit Card,USA,Shipped
ORD_0368,2025-07-10,CUST_9418,Customer CUST_9418,Sports,Product_31,2,311.41,622.82,PayPal,USA,Shipped
ORD_0369,2025-03-09,CUST_6036,Customer CUST_6036,Home & Garden,Product_14,4,354.88,1419.52,PayPal,USA,Processing
ORD_0370,2024-11-04,CUST_3275,Customer CUST_3275,Books,Product_31,4,180.74,722.96,Bank Transfer,France,Processing
ORD_0371,2025-06-13,CUST_8314,Customer CUST_8314,Electronics,Product_21,1,337.45,337.45,Bank Transfer,Germany,Processing
ORD_0372,2025-08-09,CUST_6235,Customer CUST_6235,Books,Product_38,4,195.6,782.4,Credit Card,Germany,Shipped
ORD_0373,2025-07-01,CUST_8033,Customer CUST_8033,Electronics,Product_15,1,237.48,237.48,PayPal,Canada,Completed
ORD_0374,2024-12-03,CUST_9781,Customer CUST_9781,Electronics,Product_75,1,488.3,488.3,Credit Card,UK,Processing
ORD_0375,2025-02-15,CUST_5198,Customer CUST_5198,Home & Garden,Product_59,2,101.91,203.82,Bank Transfer,USA,Shipped
ORD_0376,2025-06-18,CUST_5993,Customer CUST_5993,Books,Product_80,4,444.54,1778.16,PayPal,Germany,Cancelled
ORD_0377,2024-08-26,CUST_6468,Customer CUST_6468,Clothing,Product_77,3,312.79,938.3700000000001,PayPal,USA,Completed
ORD_0378,2025-04-23,CUST_7523,Customer CUST_7523,Clothing,Product_1,1,166.56,166.56,Bank Transfer,Canada,Shipped
ORD_0379,2025-03-15,CUST_6085,Customer CUST_6085,Sports,Product_100,3,306.95,920.8499999999999,Credit Card,France,Cancelled
ORD_0380,2025-06-24,CUST_8278,Customer CUST_8278,Sports,Product_63,5,250.13,1250.65,Bank Transfer,USA,Processing
ORD_0381,2025-06-24,CUST_1557,Customer CUST_1557,Books,Product_4,2,379.59,759.18,Credit Card,UK,Completed
ORD_0382,2024-11-30,CUST_2901,Customer CUST_2901,Clothing,Product_88,4,132.13,528.52,PayPal,Canada,Cancelled
ORD_0383,2025-07-30,CUST_3586,Customer CUST_3586,Electronics,Product_4,3,498.63,1495.8899999999999,Bank Transfer,UK,Shipped
ORD_0384,2025-02-10,CUST_4916,Customer CUST_4916,Clothing,Product_16,3,358.17,1074.51,Credit Card,Canada,Processing
ORD_0385,2025-01-04,CUST_5641,Customer CUST_5641,Books,Product_11,4,237.5,950.0,Bank Transfer,USA,Cancelled
ORD_0386,2025-08-09,CUST_4210,Customer CUST_4210,Books,Product_68,5,149.65,748.25,PayPal,USA,Processing
ORD_0387,2025-07-12,CUST_7215,Customer CUST_7215,Sports,Product_44,4,314.05,1256.2,Credit Card,France,Cancelled
ORD_0388,2025-04-06,CUST_5350,Customer CUST_5350,Electronics,Product_15,3,143.52,430.56000000000006,Bank Transfer,Canada,Shipped
ORD_0389,2024-09-24,CUST_5497,Customer CUST_5497,Electronics,Product_31,3,357.28,1071.84,PayPal,UK,Cancelled
ORD_0390,2024-08-24,CUST_1824,Customer CUST_1824,Electronics,Product_3,4,28.98,115.92,Credit Card,USA,Completed
ORD_0391,2025-04-03,CUST_8641,Customer CUST_8641,Books,Product_95,4,385.6,1542.4,Bank Transfer,France,Cancelled
ORD_0392,2025-02-22,CUST_5514,Customer CUST_5514,Sports,Product_90,1,134.89,134.89,Bank Transfer,Germany,Shipped
ORD_0393,2024-09-12,CUST_7814,Customer CUST_7814,Books,Product_68,2,454.4,908.8,Credit Card,Germany,Cancelled
ORD_0394,2025-07-16,CUST_6981,Customer CUST_6981,Home & Garden,Product_29,3,211.03,633.09,PayPal,France,Processing
ORD_0395,2024-09-12,CUST_8998,Customer CUST_8998,Clothing,Product_51,2,420.45,840.9,PayPal,USA,Processing
ORD_0396,2024-12-06,CUST_9986,Customer CUST_9986,Home & Garden,Product_51,5,78.61,393.05,Credit Card,Canada,Shipped
ORD_0397,2024-12-17,CUST_8497,Customer CUST_8497,Clothing,Product_72,5,440.91,2204.55,PayPal,Germany,Processing
ORD_0398,2024-11-14,CUST_1535,Customer CUST_1535,Clothing,Product_48,2,224.49,448.98,PayPal,Germany,Shipped
ORD_0399,2024-09-30,CUST_8867,Customer CUST_8867,Clothing,Product_30,2,96.69,193.38,PayPal,Germany,Cancelled
ORD_0400,2025-01-10,CUST_1282,Customer CUST_1282,Sports,Product_76,3,158.08,474.24,PayPal,UK,Completed
ORD_0401,2024-12-09,CUST_9565,Customer CUST_9565,Home & Garden,Product_28,5,465.97,2329.8500000000004,Credit Card,UK,Cancelled
ORD_0402,2025-07-15,CUST_6626,Customer CUST_6626,Books,Product_85,4,91.95,367.8,PayPal,France,Cancelled
ORD_0403,2025-05-15,CUST_1943,Customer CUST_1943,Books,Product_36,5,49.78,248.9,PayPal,UK,Shipped
ORD_0404,2024-09-08,CUST_6364,Customer CUST_6364,Home & Garden,Product_29,2,353.18,706.36,Credit Card,Germany,Completed
ORD_0405,2025-07-22,CUST_7256,Customer CUST_7256,Sports,Product_82,4,433.34,1733.36,PayPal,UK,Shipped
ORD_0406,2025-05-14,CUST_8374,Customer CUST_8374,Books,Product_86,4,346.73,1386.92,Bank Transfer,Germany,Processing
ORD_0407,2025-08-02,CUST_4886,Customer CUST_4886,Electronics,Product_86,4,51.8,207.2,PayPal,Germany,Completed
ORD_0408,2025-07-06,CUST_4546,Customer CUST_4546,Sports,Product_86,5,453.74,2268.7,Credit Card,France,Completed
ORD_0409,2025-05-20,CUST_6423,Customer CUST_6423,Electronics,Product_99,5,456.1,2280.5,Bank Transfer,Canada,Cancelled
ORD_0410,2025-03-13,CUST_5030,Customer CUST_5030,Sports,Product_47,3,301.07,903.21,PayPal,Germany,Completed
ORD_0411,2025-05-14,CUST_3747,Customer CUST_3747,Sports,Product_12,3,451.98,1355.94,Bank Transfer,USA,Completed
ORD_0412,2025-07-07,CUST_8159,Customer CUST_8159,Clothing,Product_84,5,140.6,703.0,Credit Card,Germany,Cancelled
ORD_0413,2025-08-07,CUST_4843,Customer CUST_4843,Home & Garden,Product_35,3,401.82,1205.46,PayPal,France,Processing
ORD_0414,2025-01-23,CUST_6342,Customer CUST_6342,Home & Garden,Product_80,5,50.95,254.75,Bank Transfer,France,Processing
ORD_0415,2025-06-19,CUST_4509,Customer CUST_4509,Electronics,Product_78,3,181.33,543.99,Credit Card,USA,Processing
ORD_0416,2025-03-10,CUST_1332,Customer CUST_1332,Electronics,Product_13,4,467.45,1869.8,Bank Transfer,Germany,Cancelled
ORD_0417,2025-05-25,CUST_3433,Customer CUST_3433,Electronics,Product_16,4,350.67,1402.68,PayPal,Canada,Processing
ORD_0418,2024-12-06,CUST_9001,Customer CUST_9001,Sports,Product_35,3,445.42,1336.26,Credit Card,Canada,Cancelled
ORD_0419,2025-03-14,CUST_1239,Customer CUST_1239,Electronics,Product_53,1,299.7,299.7,Bank Transfer,UK,Shipped
ORD_0420,2025-07-09,CUST_3666,Customer CUST_3666,Books,Product_15,4,117.24,468.96,Bank Transfer,France,Shipped
ORD_0421,2025-07-31,CUST_5450,Customer CUST_5450,Home & Garden,Product_95,2,182.8,365.6,Bank Transfer,USA,Cancelled
